type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,json-stringify-safe@5.0.1,ISC,,Isaac Z. Schlueter,json-stringify-safe,5.0.1,pkg:npm/json-stringify-safe@5.0.1,node_modules/json-stringify-safe,Like JSON.stringify~ but doesn't blow up on circular refs.,git://github.com/isaacs/json-stringify-safe.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/json-stringify-safe,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/json-stringify-safe/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/json-stringify-safe/-/json-stringify-safe-5.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,642960e80698bda9af60413cd9ddc8c9ddef49222343ea1d823693cd1b8edeceeda0274529cce86f68b4cc287b244f245a7d7bcaf016854571bea1b051a96c44,i@izs.me,active,Active in npm registory,2022-06-19T06:27:33.261Z
library,meow@8.1.2,MIT,,Sindre Sorhus,meow,8.1.2,pkg:npm/meow@8.1.2,node_modules/meow,CLI app helper,git+https://github.com/sindresorhus/meow.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/meow#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/meow/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/meow/-/meow-8.1.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,afce44dcd759fa6a589350ba4633c510c484facd6264cb87b6c1c0a98d034f78d973397476259467c83aa14ee1d0cf5c0f610bf8fcda62086108bcd1d19367e5,sindresorhus@gmail.com,active,Active in npm registory,2024-08-21T20:39:08.805Z
library,meow@8.1.2|read-pkg-up@7.0.1,MIT,,Sindre Sorhus,read-pkg-up,7.0.1,pkg:npm/read-pkg-up@7.0.1,node_modules/meow/node_modules/read-pkg-up,Read the closest package.json file,git+https://github.com/sindresorhus/read-pkg-up.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/read-pkg-up#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/read-pkg-up/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/read-pkg-up/-/read-pkg-up-7.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ccad1307b5dde89a422e694b9ae7eaca4184fbf4e539e3c3eaa28294d5bb8470ca161fc9effee0096191ee3a044045b56caab76b7c9465239b3a858b150e2886,sindresorhus@gmail.com,active,Active in npm registory,2023-11-04T09:32:35.174Z
library,meow@8.1.2|read-pkg-up@7.0.1|type-fest@0.8.1,,,Sindre Sorhus,type-fest,0.8.1,pkg:npm/type-fest@0.8.1,node_modules/meow/node_modules/read-pkg-up/node_modules/type-fest,A collection of essential TypeScript types,git+https://github.com/sindresorhus/type-fest.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/type-fest#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/type-fest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/type-fest/-/type-fest-0.8.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,e1d6f3233aaf8ed822339af0d64e6b107b4100d2a676e7611b20446a3374d5f13285a00886ca0a372eb2efe20df7721fa45b7063d8aa8bb903fb1c0a850b0d24,sindresorhus@gmail.com,active,Active in npm registory,2025-05-06T07:20:19.520Z
library,meow@8.1.2|find-up@4.1.0,MIT,,Sindre Sorhus,find-up,4.1.0,pkg:npm/find-up@4.1.0,node_modules/meow/node_modules/find-up,Find a file or directory by walking up parent directories,git+https://github.com/sindresorhus/find-up.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/find-up#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/find-up/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/find-up/-/find-up-4.1.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3e93b001d43f6255d0daf8fc6b787c222a43b98462df071e550406616c4d20d71cab8d009f0ec196c11708c6edd59b7e38b03a16af6cb88a48583d0eb2721297,sindresorhus@gmail.com,active,Active in npm registory,2023-11-16T12:22:36.697Z
library,meow@8.1.2|locate-path@5.0.0,MIT,,Sindre Sorhus,locate-path,5.0.0,pkg:npm/locate-path@5.0.0,node_modules/meow/node_modules/locate-path,Get the first path that exists on disk of multiple paths,git+https://github.com/sindresorhus/locate-path.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/locate-path#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/locate-path/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/locate-path/-/locate-path-5.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b7b870f6923e5afbb03495f0939cd51e9ca122ace0daa4e592524e7f4995c4649b7b7169d9589e65c76e3588da2c3a32ea9f6e1a94041961bced6a4c2a536af2,sindresorhus@gmail.com,active,Active in npm registory,2023-06-17T00:12:11.255Z
library,meow@8.1.2|p-locate@4.1.0,MIT,,Sindre Sorhus,p-locate,4.1.0,pkg:npm/p-locate@4.1.0,node_modules/meow/node_modules/p-locate,Get the first fulfilled promise that satisfies the provided testing function,git+https://github.com/sindresorhus/p-locate.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/p-locate#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/p-locate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/p-locate/-/p-locate-4.1.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,47bf5967fd30031286bb7a18325cfc8f2fe46e1b0dad2ed2299ecfc441c1809e7e1769ad156d9f2b670eb4187570762442c6f3155ec8f84a1129ee98b74a0aec,sindresorhus@gmail.com,active,Active in npm registory,2023-06-22T16:33:30.238Z
library,meow@8.1.2|p-limit@2.3.0,MIT,,Sindre Sorhus,p-limit,2.3.0,pkg:npm/p-limit@2.3.0,node_modules/meow/node_modules/p-limit,Run multiple promise-returning & async functions with limited concurrency,git+https://github.com/sindresorhus/p-limit.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/p-limit#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/p-limit/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/p-limit/-/p-limit-2.3.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ffff3c985592271f25c42cf07400014c92f6332581d76f9e218ecc0cbd92a8b98091e294f6ac51bd6b92c938e6dc5526a4110cb857dc90022a11a546503c5beb,sindresorhus@gmail.com,active,Active in npm registory,2025-02-27T17:02:13.000Z
library,meow@8.1.2|read-pkg@5.2.0,MIT,,Sindre Sorhus,read-pkg,5.2.0,pkg:npm/read-pkg@5.2.0,node_modules/meow/node_modules/read-pkg,Read a package.json file,git+https://github.com/sindresorhus/read-pkg.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/read-pkg#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/read-pkg/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/read-pkg/-/read-pkg-5.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,520ebd98d3a97ef28301cd90f034693238f376dae7bfd1dc48c5fee15b19c43d5a67a673ac813bae5cd706d593ca150b48c2a0d3be805ba591e626690f42623a,sindresorhus@gmail.com,active,Active in npm registory,2023-11-16T08:39:25.451Z
library,meow@8.1.2|read-pkg@5.2.0|normalize-package-data@2.5.0,BSD-2-Clause,,Meryn Stol,normalize-package-data,2.5.0,pkg:npm/normalize-package-data@2.5.0,node_modules/meow/node_modules/read-pkg/node_modules/normalize-package-data,Normalizes data that can be found in package.json files.,git://github.com/npm/normalize-package-data.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/normalize-package-data#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/normalize-package-data/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/normalize-package-data/-/normalize-package-data-2.5.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ff908c3774f44785d38f80dc19a7b1a3eae8652752156ff400e39344eae3c73086d70ad65c4b066d129ebe39482fe643138b19949af9103e185b4caa9a42be78,merynstol@gmail.com,active,Active in npm registory,2025-05-14T20:03:19.631Z
library,meow@8.1.2|read-pkg@5.2.0|type-fest@0.6.0,,,Sindre Sorhus,type-fest,0.6.0,pkg:npm/type-fest@0.6.0,node_modules/meow/node_modules/read-pkg/node_modules/type-fest,A collection of essential TypeScript types,git+https://github.com/sindresorhus/type-fest.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/type-fest#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/type-fest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/type-fest/-/type-fest-0.6.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,abe301f27611d4a0cbae0af81b9c9e99fb69302eff40ba959dd06610476ace6363e5d70538ee0ea3caa5c1913750b4f7f998a6d45f0aab87019e290d86508c96,sindresorhus@gmail.com,active,Active in npm registory,2025-05-06T07:20:19.520Z
library,meow@8.1.2|hosted-git-info@2.8.9,ISC,,Rebecca Turner,hosted-git-info,2.8.9,pkg:npm/hosted-git-info@2.8.9,node_modules/meow/node_modules/hosted-git-info,Provides metadata and conversions from repository urls for Github~ Bitbucket and Gitlab,git+https://github.com/npm/hosted-git-info.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/hosted-git-info,"as detected from PackageJson property ""homepage""",https://github.com/npm/hosted-git-info/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/hosted-git-info/-/hosted-git-info-2.8.9.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9b120301bf4bb26e83a0e27bc47fb9f97e32d4b53fe078b9d0bf42e6c22cc0adc9cd42d2e1bc24d45be374182f611e1bcd3e2db944220b5e451367f91db2ef63,me@re-becca.org,active,Active in npm registory,2025-05-14T20:03:38.560Z
library,meow@8.1.2|semver@5.7.2,ISC,,GitHub Inc.,semver,5.7.2,pkg:npm/semver@5.7.2,node_modules/meow/node_modules/semver,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/semver/-/semver-5.7.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,701ce79d0f4a8c9a94ebb079d91302eb908c6ab2b6eb4d161676e471a8b05aadf1cbfe61685265b21827a63a2f31527e1df7f8f5df06127d1bf3b0b9a43435d2,,active,Active in npm registory,2025-05-14T20:04:22.201Z
library,meow@8.1.2|parse-json@5.2.0,MIT,,Sindre Sorhus,parse-json,5.2.0,pkg:npm/parse-json@5.2.0,node_modules/meow/node_modules/parse-json,Parse JSON with more helpful errors,git+https://github.com/sindresorhus/parse-json.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/parse-json#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/parse-json/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/parse-json/-/parse-json-5.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,6b208abe6fe98421b13a461148233cda20f072df3f1289d2120092c56c43eef7ba8c7820b059787d955004f44d810a0a8ae57fa1d845ac6cd05d9c1b89f0bc46,sindresorhus@gmail.com,active,Active in npm registory,2025-04-09T09:02:03.484Z
library,split@1.0.1,MIT,,Dominic Tarr,split,1.0.1,pkg:npm/split@1.0.1,node_modules/split,split a Text Stream into a Line Stream,git://github.com/dominictarr/split.git,"as detected from PackageJson property ""repository.url""",http://github.com/dominictarr/split,"as detected from PackageJson property ""homepage""",https://github.com/dominictarr/split/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/split/-/split-1.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,993c8ea0f6eb8afb579f09c8c59445611acf36d1052a5a41d9fbe34a7090522000eaa019ceac276b97a7bcae2e93a38878fd7b0ac745deb481198541b14d1392,dominic.tarr@gmail.com,active,Active in npm registory,2022-06-26T22:56:53.943Z
library,through@2.3.8,MIT,,Dominic Tarr,through,2.3.8,pkg:npm/through@2.3.8,node_modules/through,simplified stream construction,git+https://github.com/dominictarr/through.git,"as detected from PackageJson property ""repository.url""",https://github.com/dominictarr/through,"as detected from PackageJson property ""homepage""",https://github.com/dominictarr/through/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/through/-/through-2.3.8.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,c3cf6a83b3c8f3001dbd7eb46cc0cff9b1680f90ef866f682e1785a793b86b6405d1c4811ac057e2a66669d3ccbd5aa52c9041722f96a8618e00fbdc0de35256,dominic.tarr@gmail.com,active,Active in npm registory,2024-12-13T19:06:24.059Z
library,through2@4.0.2,MIT,,Rod Vagg,through2,4.0.2,pkg:npm/through2@4.0.2,node_modules/through2,A tiny wrapper around Node.js streams.Transform (Streams2/3) to avoid explicit subclassing noise,git+https://github.com/rvagg/through2.git,"as detected from PackageJson property ""repository.url""",https://github.com/rvagg/through2#readme,"as detected from PackageJson property ""homepage""",https://github.com/rvagg/through2/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/through2/-/through2-4.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,88ea926afd34715c4410809e0fb4e32c1d6cb9e10bfbcd56a73a766d8d7bb998d9374a5664fba8e2cb99ffad55ba3c66a921857e039c36e4d9f39409c0d650a7,r@va.gg,active,Active in npm registory,2023-05-20T13:41:53.842Z
library,conventional-commits-parser@3.2.4,MIT,,Steve Mao,conventional-commits-parser,3.2.4,pkg:npm/conventional-commits-parser@3.2.4,node_modules/conventional-commits-parser,Parse raw conventional commits,git+https://github.com/conventional-changelog/conventional-changelog.git,"as detected from PackageJson property ""repository.url""",https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/conventional-commits-parser#readme,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/conventional-changelog/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/conventional-commits-parser/-/conventional-commits-parser-3.2.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9caeec02d7e2f905dbc470987e1a59b1f46d6a2b592c803af3cf64148a2e2efcfaadea6ccd00e0c41bbbc1fd966d4f83728eec0273422581110b0b79e163c2d9,maochenyan@gmail.com,active,Active in npm registory,2025-06-09T10:40:55.497Z
library,get-pkg-repo@4.2.1,MIT,,Steve Mao,get-pkg-repo,4.2.1,pkg:npm/get-pkg-repo@4.2.1,node_modules/get-pkg-repo,Get repository user and project information from package.json file contents.,git+https://github.com/conventional-changelog/get-pkg-repo.git,"as detected from PackageJson property ""repository.url""",https://github.com/conventional-changelog/get-pkg-repo#readme,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/get-pkg-repo/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/get-pkg-repo/-/get-pkg-repo-4.2.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,dbe41b1e31517c607be2ffe96168dde4e854dd30c80b61affd82944e4fed0af033d29927fcccfa3f7b81cae06298b39c3ef3768d8752725df11854abc748c470,maochenyan@gmail.com,active,Active in npm registory,2022-06-18T07:52:44.515Z
library,get-pkg-repo@4.2.1|through2@2.0.5,MIT,,Rod Vagg,through2,2.0.5,pkg:npm/through2@2.0.5,node_modules/get-pkg-repo/node_modules/through2,A tiny wrapper around Node streams2 Transform to avoid explicit subclassing noise,git+https://github.com/rvagg/through2.git,"as detected from PackageJson property ""repository.url""",https://github.com/rvagg/through2#readme,"as detected from PackageJson property ""homepage""",https://github.com/rvagg/through2/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/through2/-/through2-2.0.5.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,fe6ad1a1df31aa903e20748bc86090dacf123c78820c47902527a9d63a8b61e1140a53851b642c87ee0553a1bd55eaa9667196fd2bbc2d019ce182a78b9ad849,r@va.gg,active,Active in npm registory,2023-05-20T13:41:53.842Z
library,get-pkg-repo@4.2.1|readable-stream@2.3.8,MIT,,,readable-stream,2.3.8,pkg:npm/readable-stream@2.3.8,node_modules/get-pkg-repo/node_modules/readable-stream,Streams3~ a user-land copy of the stream library from Node.js,git://github.com/nodejs/readable-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/readable-stream#readme,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/readable-stream/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/readable-stream/-/readable-stream-2.3.8.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,f29d00524e173838087b04a2d25f04a63b3e1159d688aecda03204194d07844efe67263c0f520c63ba1dbb9951ac55c683bd4bd79286f10acf9ae9b8e514ed74,,active,Active in npm registory,2025-01-07T09:15:39.036Z
library,get-pkg-repo@4.2.1|safe-buffer@5.1.2,MIT,,Feross Aboukhadijeh,safe-buffer,5.1.2,pkg:npm/safe-buffer@5.1.2,node_modules/get-pkg-repo/node_modules/safe-buffer,Safer Node.js Buffer API,git://github.com/feross/safe-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/safe-buffer,"as detected from PackageJson property ""homepage""",https://github.com/feross/safe-buffer/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,19dd94641243917958ec66c9c5fb04f3f9ef2a45045351b7f1cd6c88de903fa6bd3d3f4c98707c1a7a6c71298c252a05f0b388aedf2e77fc0fb688f2b381bafa,feross@feross.org,active,Active in npm registory,2023-07-10T23:16:22.564Z
library,get-pkg-repo@4.2.1|string_decoder@1.1.1,MIT,,,string_decoder,1.1.1,pkg:npm/string_decoder@1.1.1,node_modules/get-pkg-repo/node_modules/string_decoder,The string_decoder module from Node core,git://github.com/nodejs/string_decoder.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/string_decoder,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/string_decoder/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/string_decoder/-/string_decoder-1.1.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9ff4a19ef0e2e851db6d57ef8aba3e5a88e2173bfeb3c30f30705ccd578f7d4a4324bc282d3d21b759786300426e2f29240bde104767907c8fc933ff9b345fc2,,active,Active in npm registory,2023-07-12T19:05:48.571Z
library,@hutson/parse-repository-url@3.0.2,Apache-2.0,@hutson,Hutson Betts,parse-repository-url,3.0.2,pkg:npm/%40hutson/parse-repository-url@3.0.2,node_modules/@hutson/parse-repository-url,Parse repository URLs to extract~ SCM platform~ domain~ user~ and project information.,git+https://gitlab.com/hyper-expanse/open-source/parse-repository-url.git,"as detected from PackageJson property ""repository.url""",https://gitlab.com/hyper-expanse/open-source/parse-repository-url#readme,"as detected from PackageJson property ""homepage""",https://gitlab.com/hyper-expanse/open-source/parse-repository-url/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hutson/parse-repository-url/-/parse-repository-url-3.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1fd5c0c7785cd0140763a97e2054961c3c92ca9717b2fb2e2e18182d41b2c26279a6cc115502541e93aca1b9cb629d9951a5252a2283ae0596868b0ec0010cf1,hutson@hyper-expanse.net,active,Active in npm registory,2022-04-05T18:49:49.833Z
library,hosted-git-info@4.1.0,ISC,,Rebecca Turner,hosted-git-info,4.1.0,pkg:npm/hosted-git-info@4.1.0,node_modules/hosted-git-info,Provides metadata and conversions from repository urls for GitHub~ Bitbucket and GitLab,git+https://github.com/npm/hosted-git-info.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/hosted-git-info,"as detected from PackageJson property ""homepage""",https://github.com/npm/hosted-git-info/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/hosted-git-info/-/hosted-git-info-4.1.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9320ae10e5a326a66e0db447ccbf15f77373421c0807bd681564b2cd5a3e28f648fa99d03cfc6e71d92b399be42d19eb7f9511b1033e209d3d0f0dbd71100b20,me@re-becca.org,active,Active in npm registory,2025-05-14T20:03:38.560Z
library,lru-cache@6.0.0,ISC,,Isaac Z. Schlueter,lru-cache,6.0.0,pkg:npm/lru-cache@6.0.0,node_modules/lru-cache,A cache object that deletes the least-recently-used items.,git://github.com/isaacs/node-lru-cache.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/node-lru-cache#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/node-lru-cache/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/lru-cache/-/lru-cache-6.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,268e9d274e029928eece7c09492de951e5a677f1f47df4e59175e0c198be7aad540a6a90c0287e78bb183980b063df758b615a878875044302c78a938466ec88,i@izs.me,active,Active in npm registory,2025-03-24T15:14:18.754Z
library,yallist@4.0.0,ISC,,Isaac Z. Schlueter,yallist,4.0.0,pkg:npm/yallist@4.0.0,node_modules/yallist,Yet Another Linked List,git+https://github.com/isaacs/yallist.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/yallist#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/yallist/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,df074689d672ab93c1d3ce172c44b94e9392440df08d7025216321ba6da445cbffe354a7d9e990d1dc9c416e2e6572de8f02af83a12cbdb76554bf8560472dec,i@izs.me,active,Active in npm registory,2024-04-09T19:21:45.008Z
library,core-util-is@1.0.3,MIT,,Isaac Z. Schlueter,core-util-is,1.0.3,pkg:npm/core-util-is@1.0.3,node_modules/core-util-is,The `util.is*` functions introduced in Node v0.12.,git://github.com/isaacs/core-util-is.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/core-util-is#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/core-util-is/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/core-util-is/-/core-util-is-1.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,65006f8b50dca49e060ea6a78ee719d878f7c043b9a590d2f3d0566e472bbddc64b09a2bc140c365a997f65745929f5ac369660432e090e6c40380d6349f4561,i@izs.me,active,Active in npm registory,2022-06-14T01:14:43.878Z
library,inherits@2.0.4,ISC,,,inherits,2.0.4,pkg:npm/inherits@2.0.4,node_modules/inherits,Browser-friendly inheritance fully compatible with standard node.js inherits(),git://github.com/isaacs/inherits.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/inherits#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/inherits/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,93fbc6697e3f6256b75b3c8c0af4d039761e207bea38ab67a8176ecd31e9ce9419cc0b2428c859d8af849c189233dcc64a820578ca572b16b8758799210a9ec1,,active,Active in npm registory,2023-06-09T21:33:12.982Z
library,isarray@1.0.0,MIT,,Julian Gruber,isarray,1.0.0,pkg:npm/isarray@1.0.0,node_modules/isarray,Array#isArray for older browsers,git://github.com/juliangruber/isarray.git,"as detected from PackageJson property ""repository.url""",https://github.com/juliangruber/isarray,"as detected from PackageJson property ""homepage""",https://github.com/juliangruber/isarray/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/isarray/-/isarray-1.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,54b82121634ce842d0ce8ef3c26720d0d99357258a623bc878cf37ca3a74c110d39949eb33aefc7d06dc281a3a9f6089105d2cce81bfff2b60f932a56bcf402d,mail@juliangruber.com,active,Active in npm registory,2023-07-12T19:07:21.350Z
library,process-nextick-args@2.0.1,MIT,,,process-nextick-args,2.0.1,pkg:npm/process-nextick-args@2.0.1,node_modules/process-nextick-args,process.nextTick but always with args,git+https://github.com/calvinmetcalf/process-nextick-args.git,"as detected from PackageJson property ""repository.url""",https://github.com/calvinmetcalf/process-nextick-args,"as detected from PackageJson property ""homepage""",https://github.com/calvinmetcalf/process-nextick-args/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/process-nextick-args/-/process-nextick-args-2.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,de8b943a9421b60adb39ad7b27bfaec4e4e92136166863fbfc0868477f80fbfd5ef6c92bcde9468bf757cc4632bdbc6e6c417a5a7db2a6c7132a22891459f56a,,active,Active in npm registory,2022-06-24T17:00:59.196Z
library,util-deprecate@1.0.2,MIT,,Nathan Rajlich,util-deprecate,1.0.2,pkg:npm/util-deprecate@1.0.2,node_modules/util-deprecate,The Node.js `util.deprecate()` function with browser support,git://github.com/TooTallNate/util-deprecate.git,"as detected from PackageJson property ""repository.url""",https://github.com/TooTallNate/util-deprecate,"as detected from PackageJson property ""homepage""",https://github.com/TooTallNate/util-deprecate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,10f0f9ab5b97c85c49a42acb9c27359c79eade039ae83641a1c008888d93692080ed5089d5424331a802cc891736c5187c3d5d68afff2d3110f318886eb1ed73,nathan@tootallnate.net,active,Active in npm registory,2022-06-28T07:10:45.145Z
library,xtend@4.0.2,MIT,,Raynos,xtend,4.0.2,pkg:npm/xtend@4.0.2,node_modules/xtend,extend like a boss,git://github.com/Raynos/xtend.git,"as detected from PackageJson property ""repository.url""",https://github.com/Raynos/xtend,"as detected from PackageJson property ""homepage""",https://github.com/Raynos/xtend/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/xtend/-/xtend-4.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,2ca614d620172575200179fd5118e2bbe3168725171ecbdfa7b99cb989bd75250a2b4fc28edad4c050310fcdbf98259bb4bb068c521a774c08b28778ceb4c011,raynos2@gmail.com,active,Active in npm registory,2023-07-10T23:17:31.391Z
library,yargs@16.2.0,MIT,,,yargs,16.2.0,pkg:npm/yargs@16.2.0,node_modules/yargs,yargs the modern~ pirate-themed~ successor to optimist.,git+https://github.com/yargs/yargs.git,"as detected from PackageJson property ""repository.url""",https://yargs.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/yargs/yargs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/yargs/-/yargs-16.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,0f59afbed0c6d0be5fb7f8c65a42e91b5fa6d1e43139f681bd33442eb6968f6db049550c5b1654bd880961c2a1ea3186224245847e0864f4214784caa5cf2607,,active,Active in npm registory,2025-05-27T14:27:19.679Z
